recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,191,383,asym,bm25,0.017205425440436923
ItemKNNCFRecommender,12,230,asym,bm25,0.016926520355734668
ItemKNNCFRecommender,94,367,asym,bm25,0.017142772944448752
ItemKNNCFRecommender,192,465,asym,bm25,0.017198137983537434
ItemKNNCFRecommender,168,463,asym,bm25,0.017181323728798933
ItemKNNCFRecommender,166,445,asym,bm25plus,0.01692556028627489
ItemKNNCFRecommender,150,126,asym,bm25,0.017049930788890954
ItemKNNCFRecommender,172,238,asym,bm25,0.0171275290205443
ItemKNNCFRecommender,179,193,asym,tfidf,0.016092350142952908
ItemKNNCFRecommender,190,352,asym,bm25,0.017221736515658885
ItemKNNCFRecommender,191,359,asym,bm25,0.01722053685118551
ItemKNNCFRecommender,191,376,asym,bm25,0.017213419889617186
ItemKNNCFRecommender,190,374,asym,bm25,0.017214473590736957
ItemKNNCFRecommender,192,332,asym,bm25,0.01722078809994301
ItemKNNCFRecommender,178,350,asym,bm25,0.01720049976008926
ItemKNNCFRecommender,23,293,rp3beta,bm25,0.016562034578165467
ItemKNNCFRecommender,161,188,asym,bm25,0.01704589583714571
ItemKNNCFRecommender,192,379,asym,bm25,0.017212611205660224
ItemKNNCFRecommender,194,1993,asym,bm25,0.016873270912252495
ItemKNNCFRecommender,190,385,asym,bm25,0.01721761863207571
ItemKNNCFRecommender,184,291,asym,bm25,0.01716772389873229
ItemKNNCFRecommender,177,381,asym,bm25,0.01720019906942369
ItemKNNCFRecommender,194,150,asym,bm25,0.017063534861244876
ItemKNNCFRecommender,188,529,cosine,bm25,0.01719719642399901
ItemKNNCFRecommender,181,616,asym,bm25,0.017148275689928747
ItemKNNCFRecommender,170,321,asym,bm25plus,0.01690007086918308
ItemKNNCFRecommender,194,259,rp3beta,tfidf,0.013800517364188936
ItemKNNCFRecommender,175,334,asym,bm25,0.017205396164632653
ItemKNNCFRecommender,186,200,asym,bm25,0.017088437074340438
ItemKNNCFRecommender,192,383,asym,bm25,0.01720623751783515
ItemKNNCFRecommender,195,402,asym,bm25,0.017207400022810914
ItemKNNCFRecommender,117,552,asym,bm25,0.017140163294327895
ItemKNNCFRecommender,196,504,asym,bm25,0.017217270343662387
ItemKNNCFRecommender,196,410,asym,bm25,0.017206989888955082
ItemKNNCFRecommender,181,282,cosine,bm25,0.01718112587038978
ItemKNNCFRecommender,199,516,asym,bm25,0.017221605670653627
ItemKNNCFRecommender,198,500,asym,bm25,0.017214123724819147
ItemKNNCFRecommender,199,636,asym,bm25,0.017141474970363432
ItemKNNCFRecommender,137,1457,asym,bm25,0.016849356912629173
ItemKNNCFRecommender,200,517,asym,bm25,0.017219796707749733
ItemKNNCFRecommender,200,507,asym,bm25,0.01721793646340219
ItemKNNCFRecommender,198,521,asym,bm25,0.017206296797664736
ItemKNNCFRecommender,200,557,asym,bm25,0.01718591976996967
ItemKNNCFRecommender,187,494,asym,bm25,0.017204309528322363
ItemKNNCFRecommender,183,589,rp3beta,tfidf,0.013881539524083608
ItemKNNCFRecommender,188,613,asym,bm25plus,0.017003436538923934
ItemKNNCFRecommender,196,762,asym,bm25,0.017028158704314768
ItemKNNCFRecommender,100,337,asym,bm25,0.0171352697437948
ItemKNNCFRecommender,178,511,asym,bm25,0.017199780881779998
ItemKNNCFRecommender,193,438,asym,bm25,0.017187580598654086
ItemKNNCFRecommender,191,316,asym,bm25,0.01721015109648585
ItemKNNCFRecommender,200,409,asym,bm25,0.017208900283661923
ItemKNNCFRecommender,185,479,asym,bm25,0.01720351323508021
ItemKNNCFRecommender,190,356,asym,bm25,0.017207077599622533
ItemKNNCFRecommender,67,272,asym,bm25,0.017047278169932595
ItemKNNCFRecommender,175,228,cosine,bm25,0.01711488181365967
ItemKNNCFRecommender,196,434,asym,bm25,0.017182428742983657
ItemKNNCFRecommender,183,1285,asym,bm25,0.016867501503538787
ItemKNNCFRecommender,191,604,jaccard,bm25,0.0171178147183569
ItemKNNCFRecommender,193,377,asym,bm25,0.01721311717592381
ItemKNNCFRecommender,196,537,asym,bm25,0.017192903809961812
ItemKNNCFRecommender,189,486,asym,bm25,0.01719907060640741
ItemKNNCFRecommender,200,1678,asym,bm25,0.01687854625165221
ItemKNNCFRecommender,185,830,asym,bm25,0.016998482877348897
ItemKNNCFRecommender,181,347,asym,bm25plus,0.01690662991305689
ItemKNNCFRecommender,193,661,rp3beta,bm25,0.013878980573946653
ItemKNNCFRecommender,187,409,asym,bm25,0.01720807062062688
ItemKNNCFRecommender,196,308,asym,tfidf,0.016128874855136897
ItemKNNCFRecommender,179,447,asym,bm25,0.017169583951848175
ItemKNNCFRecommender,192,381,asym,bm25,0.017201840181145404
ItemKNNCFRecommender,190,360,asym,bm25,0.017223198324283883
ItemKNNCFRecommender,188,260,asym,bm25,0.01716819996347173
ItemKNNCFRecommender,49,163,asym,bm25,0.016906928804179645
ItemKNNCFRecommender,200,354,asym,bm25,0.017211276643361247
ItemKNNCFRecommender,195,215,asym,bm25,0.017128431589344333
ItemKNNCFRecommender,184,560,asym,bm25,0.01717942437743693
ItemKNNCFRecommender,172,507,cosine,bm25,0.017199731566217732
ItemKNNCFRecommender,190,461,asym,bm25,0.017193733074453526
ItemKNNCFRecommender,197,294,asym,bm25,0.017186675465146944
ItemKNNCFRecommender,191,387,asym,bm25,0.017204707183612934
ItemKNNCFRecommender,193,425,asym,bm25,0.017186008041068793
ItemKNNCFRecommender,181,345,asym,bm25,0.01719528158130476
ItemKNNCFRecommender,186,396,asym,bm25,0.01719855661856722
ItemKNNCFRecommender,196,303,asym,bm25,0.01720860268873546
ItemKNNCFRecommender,84,475,jaccard,bm25,0.017040367180710173
ItemKNNCFRecommender,200,526,asym,bm25,0.01720564230359692
ItemKNNCFRecommender,176,429,asym,bm25plus,0.016929380849560277
ItemKNNCFRecommender,193,357,asym,bm25,0.017210482419367054
ItemKNNCFRecommender,188,260,rp3beta,tfidf,0.013843750274151967
ItemKNNCFRecommender,200,374,asym,bm25,0.017216214063962888
ItemKNNCFRecommender,197,385,asym,bm25,0.017215885953793263
ItemKNNCFRecommender,197,319,asym,bm25,0.017206092030189222
ItemKNNCFRecommender,194,460,asym,bm25,0.0171983661001535
ItemKNNCFRecommender,200,574,asym,bm25,0.017165375000690583
ItemKNNCFRecommender,190,387,asym,bm25,0.017207302398238988
ItemKNNCFRecommender,185,507,asym,bm25,0.01720526875325058
ItemKNNCFRecommender,196,327,asym,bm25,0.017218148721213713
ItemKNNCFRecommender,197,243,asym,bm25,0.017166032031416006
ItemKNNCFRecommender,188,430,asym,bm25,0.01717639125209881
ItemKNNCFRecommender,200,331,asym,bm25,0.017225788438097384
ItemKNNCFRecommender,200,326,asym,bm25,0.017219272932821664
ItemKNNCFRecommender,197,323,asym,bm25,0.01720608601520202
ItemKNNCFRecommender,200,280,asym,bm25,0.017182862998337416
ItemKNNCFRecommender,200,207,asym,bm25,0.01710743277397467
ItemKNNCFRecommender,195,350,asym,bm25,0.017221084792295997
ItemKNNCFRecommender,193,335,asym,bm25,0.017220649201064753
ItemKNNCFRecommender,195,324,asym,bm25,0.017214950810527724
ItemKNNCFRecommender,193,275,cosine,bm25,0.017186319230665454
ItemKNNCFRecommender,183,126,asym,bm25,0.01707404749127953
ItemKNNCFRecommender,194,325,asym,bm25,0.017214959805323806
ItemKNNCFRecommender,195,340,asym,bm25,0.017212428918154877
ItemKNNCFRecommender,190,241,asym,bm25,0.01715015974735977
ItemKNNCFRecommender,200,296,asym,bm25,0.01719008721660067
ItemKNNCFRecommender,195,412,asym,bm25,0.017206064361454766
ItemKNNCFRecommender,111,955,asym,bm25,0.01691832066489234
ItemKNNCFRecommender,187,360,asym,bm25,0.01722441225297668
ItemKNNCFRecommender,186,364,jaccard,bm25,0.017109916469835545
ItemKNNCFRecommender,190,180,asym,bm25plus,0.01683649591054456
ItemKNNCFRecommender,197,417,asym,bm25,0.01719538546990718
ItemKNNCFRecommender,193,323,asym,bm25,0.017202171081138657
ItemKNNCFRecommender,188,349,asym,bm25,0.017211160155315024
ItemKNNCFRecommender,200,310,asym,bm25,0.017211423991438827
ItemKNNCFRecommender,193,391,asym,bm25,0.017204315570801865
ItemKNNCFRecommender,182,461,dice,bm25,0.017137054408739433
ItemKNNCFRecommender,197,252,asym,bm25,0.017163122313063394
ItemKNNCFRecommender,191,278,asym,tfidf,0.01612938709041539
ItemKNNCFRecommender,186,363,rp3beta,bm25,0.0139165012204553
ItemKNNCFRecommender,196,441,asym,bm25,0.017174768628995894
ItemKNNCFRecommender,191,348,asym,bm25,0.01721252161391316
ItemKNNCFRecommender,194,304,asym,bm25,0.017208832637814895
ItemKNNCFRecommender,200,331,asym,bm25,0.017225788438097384
ItemKNNCFRecommender,200,394,asym,bm25,0.01720276966329504
ItemKNNCFRecommender,196,216,asym,bm25,0.017128009638811642
ItemKNNCFRecommender,200,335,asym,bm25,0.017219917826210736
ItemKNNCFRecommender,200,406,asym,bm25,0.017211164181522343
ItemKNNCFRecommender,189,1083,asym,bm25,0.016896157670618188
ItemKNNCFRecommender,196,368,asym,bm25,0.01721091370880226
ItemKNNCFRecommender,200,276,asym,bm25,0.017186856780620253
ItemKNNCFRecommender,192,461,asym,bm25,0.01719990480924818
ItemKNNCFRecommender,195,341,asym,bm25,0.017213878346209476
ItemKNNCFRecommender,197,313,asym,bm25,0.017207852633287384
