recommender,alpha,beta,TopK,MAP
RP3betaRecommender,0.8263186616882056,0.48252982695504354,459,0.004369068232215015
RP3betaRecommender,0.5894668007360314,0.6254997453100395,116,0.004055014444502772
RP3betaRecommender,0.46244897624597725,0.4423889799587323,410,0.004736861191647888
RP3betaRecommender,0.8826552571059588,0.5196606796094658,289,0.0043029433450159455
RP3betaRecommender,0.8119511924260706,0.6201961551036478,243,0.003906857347464189
RP3betaRecommender,0.6084613496517279,0.6759644731499905,392,0.0034929240985953924
RP3betaRecommender,0.2504596574807155,0.4393360701794594,329,0.004682320556054127
RP3betaRecommender,0.5235076476642123,0.45774387281910245,212,0.004653961841086989
RP3betaRecommender,0.5989541544837995,0.14465865797129265,244,0.004828715640877016
RP3betaRecommender,0.7232441911131006,0.2586427660693625,351,0.004853465502977747
RP3betaRecommender,0.32550792878226953,0.3349413756812766,492,0.004796024566726555
RP3betaRecommender,0.6503423448466352,0.7648902370323045,322,0.002666087104616154
RP3betaRecommender,0.43402859066263644,0.36402814973382824,400,0.004789940706282466
RP3betaRecommender,0.8384248321632828,0.2527923710970823,137,0.004773617788613164
RP3betaRecommender,0.5265822309878133,0.35762886049355835,153,0.004684035976215933
RP3betaRecommender,0.46301574067830586,0.36863203923534416,303,0.004814671706705604
RP3betaRecommender,0.7022403526112838,0.2915256935618039,350,0.004860816162870161
RP3betaRecommender,0.23337764667373861,0.14314191235749638,456,0.004729261201185998
RP3betaRecommender,0.4907075117775984,0.4323927817506289,236,0.004723865524257231
RP3betaRecommender,0.36669431765333194,0.8441223279413497,256,0.002159488994621837
RP3betaRecommender,0.2118523071756318,0.48954466889997306,234,0.004510668735892596
RP3betaRecommender,0.35407341349940413,0.15385776456589842,150,0.004755779913586657
RP3betaRecommender,0.5223618562639933,0.4932753658926424,405,0.004582574194918772
RP3betaRecommender,0.41232209483957616,0.3998627772890797,355,0.0047673633200871176
RP3betaRecommender,0.15926296572718857,0.8453413235663653,460,0.0018099486776994528
RP3betaRecommender,0.8519954964319073,0.26185552721847727,197,0.004785522735482156
RP3betaRecommender,0.2253050039377114,0.20862365548894754,126,0.004695635318139246
RP3betaRecommender,0.4325222784106758,0.7659191816829017,389,0.0027095758437286482
RP3betaRecommender,0.8412664083901754,0.5176447706000841,323,0.004334944265236666
